movie_id,title,tags
291270,Anomalisa,man crippled mundanity life experiences something ordinary animation comedy drama romance davidthewlis jenniferjasonleigh tomnoonan charliekaufman dukejohnson sex depression existentialism
44009,Another Year,mike leighs much praised 2010 tragicomical drama year content couple approaching retirement visited friends family less happy lives comedy drama jimbroadbent lesleymanville ruthsheen mikeleigh jealousy cooking garden funeral season loneliness unrequitedlove redwine
1958,8 Women,eight women gather celebrate christmas snowbound cottage find family patriarch dead knife back trapped house every woman becomes suspect motive secret comedy thriller music crime mystery catherinedeneuve isabellehuppert emmanuellebart franoisozon upperclass women fathermurder daughter maid fatherfigure murderhunt
13154,Showdown in Little Tokyo,american japanese upbringing chris kenner police officer assigned little tokyo section los angeles kenner partnered johnny murata japaneseamerican isnt touch roots despite differences men excel martial arts utilize formidable skills go yoshida vicious yakuza drug dealer ties kenners past action thriller dolphlundgren brandonlee caryhiroyukitagawa markllester yakuza losangeles samuraisword
26618,Clay Pigeons,clay young man small town witnesses friend earl kill ongoing affair clay mans wife amanda feeling guilty clay resists widow presses continue sexual affairs clay inadvertently befriends serial killer named lester long murders widow attempt help fishing buddy comedy crime drama thriller joaquinphoenix vincevaughn janeanegarofalo daviddobkin smalltown fbi widow murder independentfilm serialkiller
43923,It's Kind of a Funny Story,clinically depressed teenager gets new start checks adult psychiatric ward comedy drama keirgilchrist emmaroberts zachgalifianakis ryanfleck annaboden suicide depression independentfilm comingofage teenmovie teenager psychiatricward womandirector basedonyoungadultnovel
46138,Made in Dagenham,dramatization 1968 strike ford dagenham car plant female workers walked protest sexual discrimination comedy drama history sallyhawkins bobhoskins mirandarichardson nigelcole machinist aftercreditsstinger duringcreditsstinger equalpay discrimination governmentminister sewingmachine
45791,When Did You Last See Your Father?,story sons conflicting memories dying father drama jimbroadbent colinfirth julietstevenson anandtucker fathersonrelationship memory hospital confrontation family illness oldgirlfriend
26306,Prefontaine,truelife story legendary track star steve prefontaine exciting sometimes controversial james dean track whose spirit captured heart nation cocky charismatic tough pre running rebel defied rules pushed limits smashed records drama romance jaredleto rleeermey edoneill stevejames oregon olympicgames sport runner
110683,The Wicked Lady,caroline wed sir ralph invites sister barbara bridesmaid barbara seduces ralph however becomes new lady despite new wealthy situation gets bored turns highway robbery thrills road meets famous highwayman continue team people begin suspecting identity risks death continues nefarious activities drama adventure fayedunaway johngielgud denholmelliott michaelwinner highwayman
26963,The Secret of Kells,adventure awaits 12 year old brendan must fight vikings serpent god find crystal complete legendary book kells order finish brother aidens book brendan must overcome deepest fears secret quest take beyond abbey walls enchanted forest dangerous mythical creatures hide brendan succeed quest animation family fantasy evanmcguire christenmooney brendangleeson tommmoore noratwomey barbarian underwater trapped seamonster womandirector
198277,Begin Again,grettas celebrity boyfriend breaks longterm relationship leaving singer find success help record producer dan hiphop celebrity trouble gum gretta strives fulfil musical ambitions comedy music romance drama markruffalo keiraknightley adamlevine johncarney
7870,Down in the Valley,trip beach teenage girl named tobe meets charismatic stranger named harlan dresses like cowboy claims former ranch hand pair feel instant attraction begin relationship father lawman suspicious lover drama romance edwardnorton evanrachelwood davidmorse davidjacobson indianterritory beach stetson sanfernandovalley strangeperson
13072,Brooklyn Rules,brooklyn 1985 mob world backdrop three lifelong friends struggle questions love loss loyalty drama action thriller alecbaldwin pauloaraujo danieltay michaelcorrente
153397,Restless,young woman finds mother worked spy british secret service world war ii run ever since tvmovie romance drama hayleyatwell rufussewell michelledockery edwardhall spy war britishsecretservice
30141,The Singing Detective,hospital bed writer suffering skin disease hallucinates musical numbers paranoid plots comedy music mystery crime robertdowneyjr robinwright melgibson keithgordon
17044,The Land Girls,world war ii organisation womens land army recruited women work british farms men war three land girls different social backgrounds quiet stella young hairdresser prue cambridge graduate ag become best friends spite different backgrounds drama romance war catherinemccormack rachelweisz annafriel davidleland
10288,Fido,timmy robinsons best friend whole wide world sixfoot tall rotting zombie named fido fido eats nextdoor neighbor mom dad hit roof timmy go ends earth keep fido part family boyandhisdog movie grown ups fido rip heart romance comedy drama horror billyconnolly carrieannemoss dylanbaker andrewcurrie vororte blackhumor satire darkcomedy gore decapitation spoof zombie canuxploitation
12183,The Wendell Baker Story,luke wilson plays goodhearted excon gets job retirement hotel three elderly residents help win back girlfriend lends hand fighting hotel corruption comedy drama romance lukewilson evamendes jacobvargas lukewilson andrewwilson conman releasefromprison independentfilm
44147,Wild Target,victor maynard middleaged solitary assassin lives please formidable mother despite peerless reputation lethal efficiency professional routine interrupted finds drawn one intended victims rose spares life unexpectedly acquiring process young apprentice tony believing victor private detective two new companions tag along attempts thwart murderous attentions unhappy client action comedy billnighy emilyblunt rupertgrint jonathanlynn londonengland mother robbery detective assassin hitman insomnia apprentice remake revenge murder gangster crime art surveillance
12192,Pathology,medical student ted grey milo ventimiglia graduates top class quickly joins elite pathology program whose top students invite circle uncovers gruesome secret play game one tries commit perfect undetectable murder others compete determine victims cause death crime horror thriller miloventimiglia alyssamilano michaelweston marcschlermann femalenudity pathology studentofmedicine extortion druguse game cadaver perfectmurder
36597,Wuthering Heights,foundling heathcliff raised wealthy earnshaws yorkshire later life launches vendetta family drama tomhardy charlotteriley andrewlincoln cokygiedroyc womandirector
13197,10th & Wolf,former street tough returns philadelphia home stint military back home turf finds tangling mob boss instrumental going soldier action crime drama mystery thriller jamesmarsden briandennehy leorossi robertmoresco undercover mafia mobster crimefamily
10913,Dear Wendy,bluecollar american town group teens bands together form dandies gang gunslingers led dick dandelion following code strict pacifism odds fact carry guns group eventually lets sebastian grandson dicks childhood nanny clarabelle fears gangs area dick company try protect clarabelle events transpire push gang past posturing comedy crime drama romance jamiebell billpullman michaelangarano thomasvinterberg underdog secretsociety friendship pistol selfesteem
251321,Aloft,follow mother son delve past marred accident tears apart become renowned artist healer grow peculiar falconer bears marks double absence present young journalist bring encounter two puts meaning life art question may contemplate possibility living life fullest despite uncertainties littering paths drama jenniferconnelly mlanielaurent cillianmurphy claudiallosa newage womandirector healer
149,Akira,childhood friends tetsuo kaneda pulled postapocalyptic underworld neotokyo forced fight survival kaneda bike gang leader tetsuo member tough motorcycle crew becomes involved covert government project called akira bloody battle ensues kaneda sets save friend sciencefiction animation mitsuoiwata nozomusasaki mamikoyama katsuhirotomo savingtheworld totaldestruction megacity streetgang underground general stadium experiment atomicbomb mutation dystopia army cyberpunk anime motorcyclegangs
10425,The Death and Life of Bobby Z,dea agent provides former marine tim kearney way prison sentence impersonate bobby z recently deceased drug dealer hostage switch crime lord negotiations go awry kearney flees zs son tow drama action thriller crime paulwalker laurencefishburne oliviawilde johnherzfeld vineyard rifle drugtrade violence shotinthestomach doublecross estate faceslap tdruglord fakeddeath bajacalifornia sanremo landfill gallop rollingeyes boobytrap goldengun
49081,The Rocket: The Legend of Rocket Richard,late 1930s young machinist named maurice richard distinguished ice hockey player preternatural talent although enough get montreal canadiens frequent injuries cost confidence team fans face doubts richard eventually shows kind aggressive skillful play would make one greatest players time rocket however success richard fellow french canadians face constant discrimination league dominated english speaking although man words richard begins speak mind injustice creates organizational conflict would culminate infamous 1955 season suspension sparks ethnic riot protest face challenges richard must decide exactly playing drama roydupuis michelbarrette rmygirard charlesbinam quebec sport icehockey hockeyplayer montrealcanadiens
256687,Swelter,ten years casino heist four escaped convicts trace former partner desert town lawman memory criminal past action drama thriller jeanclaudevandamme bradcarter joshhenderson keithparmer
220488,My Lucky Star,lucky star 2013 chinese romance film directed dennie gordon starring zhang ziyi leehom wang film also serves prequel 2009 film sophies revenge comedy romance zhangziyi leehomwang rubylin denniegordon hongkong macau womandirector
1544,Imagine Me & You,wedding ceremony rachel notices luce audience feels instantly drawn two women become close friends rachel learns luce lesbian realizes despite happy marriage heck falling luce questions sexual orientation rachel must decide stable relationship heck exhilarating new romance luce drama comedy romance piperperabo lenaheadey matthewgoode olparker londonengland flowershop homosexuality lesbian lgbt
374461,Mr. Church,unique friendship develops little girl dying mother inherit cook mr church begins arrangement last six months instead spans fifteen years drama eddiemurphy brittrobertson nataschamcelhone bruceberesford cook friendship
302,Swimming Pool,middle amusing thriller relationship two different types females one well know british author sexcrazed french teen two get relationship trouble living together film psychological imagery erotic exploration female body thriller crime charlotterampling ludivinesagnier charlesdance franoisozon londonengland femalenudity women countryside basedonnovel subway provence countryhouse writing innkeeper generationsconfilct dyinganddeath daughter swimmingpool murder suspense author drug
182873,Green Street Hooligans: Underground,old firm leader returns green street revanche receiving call little brother killed able cope new type hooliganism find killer action drama scottadkins joeyansah kaceyclarke jamesnunn
21512,The Blood of Heroes,set futuristic world sport survived wasted society brutal game known jugging sallow leader ragtag team played main leagues cast indiscretions lady however joined talented newcomer kidda ambitious young peasant girl team find one last chance glory action adventure sciencefiction rutgerhauer joanchen delroylindo davidwebbpeoples martialarts postapocalyptic sport revenge independentfilm blood violence desert combat
389425,Code of Honor,colonel robert sikes mission rid city crime stealthy oneman assault team take street gangs mobsters politicians extreme prejudice mission complete former protg william porter teams local police department bring former commander justice prevent vigilantism action crime thriller stevenseagal craigsheffer louismandylor michaelwinnick
403,Driving Miss Daisy,story old jewish widow named daisy werthan relationship colored chauffeur hoke initial mere work relationship grew 25 years strong friendship two different characters time types relationships shunned upon oscar winning tragic comedy starstudded cast based play name alfred uhry comedy drama morganfreeman jessicatandy danaykroyd bruceberesford individual blackpeople chauffeur atlanta widow antisemitism jewish africanamerican car oldage
29461,Soul Food,traditional sunday dinners mama joes irma p hall turn sour sisters teri vanessa l williams bird nia long maxine vivica fox start bringing problems dinner table ensemble comedy tragedy strikes grandson ahmad brandon hammond pull family together put soul back familys weekly gatherings michael beach mekhi p comedy drama vivicaafox nialong michaelbeach georgetillmanjr sister familyrelationships unity
33542,Rumble in the Bronx,keong comes hong kong visit new york uncles wedding uncle runs market bronx keong offers help uncle honeymoon stay bronx keong befriends neighbor kid beats neighborhood thugs cause problems market one petty thugs local gang stumbles criminal situation way head crime action comedy thriller jackiechan anitamui franoiseyip stanleytong newyork martialarts supermarket gangwar disabledchild gang wedding diamond bronx duringcreditsstinger
283708,Far from Men,french teacher small algerian village algerian war forms unexpected bond dissident ordered turned authorities drama war viggomortensen redakateb djemelbarek davidoelhoffen fire classroom hostage rain horse rifle children teacher school ruralsetting schoolteacher basedonshortstory algeria journey 1950s algerianwar mountain
9388,Thank You for Smoking,chief spokesperson lobbyist nick naylor vicepresident academy tobacco studies talented speaking spins argument defend cigarette industry difficult situations best friends polly bailey works moderation council alcohol business bobby jay bliss gun business advisory group safety frequently meet bar selfentitle mod squad aka merchants death disputing industry killed people nicks greatest enemy vermonts senator ortolan finistirre defends senate use skull crossed bones cigarette packs nicks son joey naylor lives mother chance know father business trip ambitious reporter heather holloway betrays nick disclosing confidences bed life turns upsidedown nick good mortgage comedy drama aaroneckhart mariabello cameronbright jasonreitman fathersonrelationship capitalism basedonnovel smoking lie cigarette research law health marketing politics politician tobacco liar darkcomedy cancer independentfilm money morality socialsatire cigarettesmoking business advertising guilt humiliation lobby bribe corporation lungcancer lobbyist tobaccoindustry nicotine
1691,Hostel: Part II,following geographical tour slovakia three young american women lured hostel handsome young man sells twisted masters ties brings upon unthinkable world pain horror laurengerman bijouphillips heathermatarazzo eliroth prague bratislava castration ladiesman student torture penis tortureporn
24684,An Education,comingofage story teenage girl 1960s suburban london life changes arrival playboy nearly twice age drama romance careymulligan oliviawilliams petersarsgaard lonescherfig adolescence agedifference selfdiscovery comingofage loveaffair youth family womandirector teachingthewaysoftheworld parentsandchildren loveandromance teenagelife
2610,Shopgirl,mirabelle disenchanted salesgirl aspiring artist sells gloves accessories department store two men life wealthy divorce ray porter struggling musician jeremy mirabelle falls love glamorous ray life takes magical turn eventually realizes must empower make choice comedy drama romance stevemartin clairedanes jasonschwartzman anandtucker salesclerk
11308,The Hotel New Hampshire,film talks family weathers sorts disasters keeps going spite noted wonderful assortment oddball characters comedy drama roblowe jodiefoster paulmccrane tonyrichardson suicide bomb prostitute rape sex hotel basedonnovel terrorist fight nudity satire
11022,Narc,undercover narc dies investigation stalls detroit pd brings back nick tellis fired 18months ago stray bullet hits pregnant woman tellis teams henry oak friend dead narc aggressive cop constantly scrutiny internal affairs follow leads informants turn dead action crime drama thriller jasonpatric rayliotta chimcbride joecarnahan assertion investigation internalaffairs narcoticscop
34341,Men with Brooms,witty clever comedy follows four longtime curling friends reunited last wishes recently deceased coach set win golden broom realising shape crew hardpressed win without coach cutter swallows pride calls upon retired curling champion estranged father men brooms along new eccentric coach cutters new romantic interest amy set comedic journey takes frozen lakes huge arenas searching perfect stones lost loves second chances comedy paulgross mollyparker leslienielsen paulgross sport
15365,Witless Protection,story centers smalltown sheriff witnesses believes kidnapping rushes rescue woman kidnappers turn fbi agents assigned protect deliver big enrontype corruption trial chicago later found take villains bent killing action adventure comedy crime larrythecableguy ivanamilievi jennymccarthy charlesrobertcarner
36046,The Work and the Glory,benjamin steed mary ann steed relocate family upstate new york early 1800s unwittingly settle town divided along religious lines new hired help turns center uproar member steed family must come terms beliefs face heavy persecution together struggle weather raging controversy surrounding young man named joseph smith drama romance samhennings brendastrong ericjohnson russellholt
12569,Extract,owner factory produces flavor extracts joel reynold seems really doesnt whats missing sexual attention wife suzie joel hatches convoluted plan get suzie cheat thereby clearing way joel affair cindy employee joel doesnt know cindy sociopathic con artist freak workplace accident clears way ruin joel forever comedy jasonbateman milakunis kristenwiig mikejudge infidelity conman thief independentfilm business manufacturing industrialaccident duringcreditsstinger sexlessmarriage misfortune
24356,Masked and Anonymous,amidst unrest organizers put benefit concert drama music bobdylan jeffbridges penlopecruz larrycharles journalist musical concert independentfilm
55903,Betty Fisher and Other Stories,grieving death young son joseph novelist betty fisher enters dark depression hoping bring mother margot arranges kidnap another child jose replace son betty lost although knows wrong betty accepts jose new son meanwhile joses mother carole looking son help boyfriend francois criminal cohorts drama thriller crime foreign sandrinekiberlain nicolegarcia mathildeseigner claudemiller
2577,Code 46,futuristic brief encounter love story romance doomed genetic incompatibility drama romance sciencefiction thriller timrobbins samanthamorton nabilelouahabi michaelwinterbottom seattle shanghai future insurancesalesman dystopia
103903,Outside Bet,group print workers 1980s london club together buy race horse comedy bobhoskins jennyagutter phildavis sachabennett racehorse
73873,Albert Nobbs,albert nobbs struggles survive late 19th century ireland women arent encouraged independent posing man work butler dublins posh hotel albert meets handsome painter looks escape lie living drama glennclose miawasikowska aarontaylorjohnson rodrigogarca butler dublin maid
312113,Black November,volatile oilrich nigerian community wages war corrupt government multinational oil corporation protect land destroyed excessive drilling spills seek justice rebel organization kidnaps american oil executive demands corporation end destruction pollution inspired true events black november gripping story community rises takes drastic measures make sure voices heard drama action crime razaaqadoti sarahwaynecallies mickeyrourke jetaamata
14165,Ta Ra Rum Pum,poor new york resident indian origin dreams becoming fast car race driver endeavors efforts rewarded selected littleknown group called racing saddles joins soon becomes ace race driver man whose name rajveer meets rich american woman also indian origin whose name radhika fall love cannot get married radhikas family hates rajveer mainly poor radhika stubborn marries loses rights familys wealth get married become parents two children also become rich rajveer accident changes lives forever get debt stand lose everything radhika forced return back family family comedy romance saifalikhan ranimukerji angelinaidnani siddharthanand newyork fromragstoriches familyrelationships bollywood racer starvation
2011,Persepolis,1970s iran marjane marji statrapi watches events young eyes idealistic family long dream fulfilled hated shahs defeat iranian revolution 1979 however marji grows witnesses first hand new iran ruled islamic fundamentalists become repressive tyranny animation drama chiaramastroianni danielledarrieux catherinedeneuve vincentparonnaud marjanesatrapi civilwar parentskidsrelationship 1970s puberty totalitarianregime cuttingthecord punk bombalarm war adultanimation punkband womandirector
45650,The Hole,moving new neighbourhood brothers dane amp lucas neighbour julie discover bottomless hole basement home find hole exposed evil unleashed strange shadows lurking around every corner nightmares coming life forced come face face darkest fears put end mystery hole thriller adventure fantasy chrismassoglia haleybennett nathangamble joedante basement hole littlebrother
7735,The Wave,school teacher discusses types government class students find boring repeatedly go national socialism believe dictatorship cannot established modern germany starts experiment show easily masses become manipulated drama thriller jrgenvogel fredericklau maxriemelt dennisgansel dictator trainer classroom fascism groupdynamics education nationalsocialism training squatter anarchist group gymnasium learningandteaching violenceinschools homepage socialexperiment
301365,The Neon Demon,aspiring model jesse moves los angeles youth vitality devoured group beautyobsessed women take means necessary get thriller horror ellefanning karlglusman jenamalone nicolaswindingrefn model
25941,Harry Brown,elderly exserviceman widower looks avenge best friends murder doling form justice thriller crime drama action michaelcaine emilymortimer iainglen danielbarber selfdefense widower
29064,The Omega Code,spiritual thriller ancient prophecy fulfilled secret code brings world edge apocalypse gillen lane casper van dien expert theology mythology gained international fame motivational speaker horror thriller caspervandien michaelyork catherineoxenberg robertmarcarelli bible suspense biblicalcode revelationbook
7326,Juno,young girl named juno gets pregnant tries stand soon learns lessons grown comedy drama romance ellenpage michaelcera jennifergarner jasonreitman sexuality becominganadult puberty firsttime oscaraward pregnancyandbirth pregnantminor precocity partnership teenager teenagepregnancy
326284,Pound of Flesh,china donate kidney dying niece former blackops agent deacon awakes day operation find latest victim organ theft stitched pissedoff deacon descends opulent hotel search stolen kidney carves bloodsoaked path darkest corners city clock ticking niece step loses blood action jeanclaudevandamme johnralston darrenshahlavi erniebarbarash
681,Diamonds Are Forever,diamonds stolen sold international market james bond infiltrates smuggling mission find whos guilty mission takes las vegas bond meets archenemy blofeld adventure action thriller seanconnery jillstjohn charlesgray guyhamilton spy fight secretorganization satellite secretagent plasticsurgery smuggling murder extortion violence millionaire fingerprints dirtbike womandrowned casinoowner oldwomanmurdered highdive genderdisguise aftercreditsstinger mastervillain
238,The Godfather,spanning years 1945 1955 chronicle fictional italianamerican corleone crime family organized crime family patriarch vito corleone barely survives attempt life youngest son michael steps take care wouldbe killers launching campaign bloody revenge drama crime marlonbrando alpacino jamescaan francisfordcoppola italy loveatfirstsight lossoffather patriarch organizedcrime mafia lawyer italianamerican crimefamily risetopower mobboss 1940s
535,Flashdance,popular 1980s dance movie depicts life exotic dancer side job welder true desire get ballet school dream professional dancer chance film great soundtrack oscar winning song drama music romance jenniferbeals michaelnouri liliaskala adrianlyne dancing dance locksmith welder
19913,(500) Days of Summer,tom joseph gordonlevitt greetingcard writer hopeless romantic caught completely offguard girlfriend summer zooey deschanel suddenly dumps reflects 500 days together try figure love affair went sour tom rediscovers true passions life comedy drama romance josephgordonlevitt zooeydeschanel chlogracemoretz marcwebb date sex jealousy fight architect gallery interview sister party love friends fate losangeles summer ikea year heartache
713,The Piano,long voyage scotland pianist ada mcgrath young daughter flora left belongings including piano new zealand beach ada mute since childhood sold marriage local man named alisdair stewart making little attempt warm alisdair ada soon becomes intrigued maorifriendly acquaintance george baines leading tense lifealtering conflicts drama romance hollyhunter harveykeitel samneill janecampion lovetriangle scotland mother adultery sexuality jealousy cultureclash isolation eroticism strangeness penalty violenthusband newzealand maori arrangedmarriage pianolessons settler wilderness deceivedhusband marriage secretlove womandirector
77930,Magic Mike,mike experienced stripper takes younger performer called kid wing schools arts partying picking women making easy money drama comedy channingtatum matthewmcconaughey alexpettyfer stevensoderbergh dancing florida stripclub malestripper novice
10727,Darkness Falls,vengeful spirit taken form tooth fairy exact vengeance town lynched 150 years earlier opposition child grown survived thriller horror chaneykley emmacaulfield leecormie jonathanliebesman witch lossofmother smalltown deathpenalty lighthouse cowardliness spirit witchhunt
253,Live and Let Die,james bond must investigate mysterious murder case british agent new orleans soon finds gangster boss named mr big adventure action thriller rogermoore yaphetkotto janeseymour guyhamilton londonengland newyork bomb england spy sheriff dualidentity secretidentity drugtraffic tarotcards heroin crocodile jamaica secretmission secretintelligenceservice motorboat drugsmuggle voodoo tombstone aftercreditsstinger
17908,My Dog Skip,shy boy unable make friends yazoo city mississippi 1942 parents give terrier puppy ninth birthday dog names skip becomes well known loved throughout community enriches life boy willie grows manhood based bestselling mississippi memoir late willie morris comedy drama family frankiemuniz dianelane kevinbacon jayrussell mississippi childhoodmemory dog
8390,"Definitely, Maybe",decides tell daughter story met mother discovers second look past might also give second chance future comedy romance ryanreynolds abigailbreslin elizabethbanks adambrooks lovesickness loveofoneslife narration lovers kiss daughter affection relation makeamatch sexeducation relationship divorce fatherdaughterrelationship pastrelationship
57119,Jumping the Broom,two different families converge marthas vineyard one weekend wedding comedy paulapatton juliebowen meagangood salimakil africanamerican wedding classdifferences marthasvineyard
3291,"Good Night, and Good Luck.",story journalist edward r murrows stand senator mccarthys anticommunist witchhunts early 1950s drama history davidstrathairn jeffdaniels alexborstein georgeclooney telecaster communist politicalactivism tvshow politician government anticommunism
398,Capote,biopic writer truman capote assignment new yorker write nonfiction book cold blood crime drama philipseymourhoffman alliemickelson craigarchibald bennettmiller gay selffulfillingprophecy basedonnovel journalism identity dream literatureresearch literature dyinganddeath biography
8068,Desperado,gunslinger embroiled war local drug runner thriller action crime antoniobanderas salmahayek joaquimdealmeida robertrodriguez gunslinger antiterror ambush mexico showdown guitar nudity hitman bartender revenge tragichero shootout mariachi explosion extremeviolence brutality druglord legbrace concealedweapon flashback bookstore
10803,Logan's Run,idyllic scifi future one major drawback citizens get chance renewed civic ceremony 30th birthday unless run escape time comes adventure action romance sciencefiction michaelyork richardjordan jennyagutter michaelanderson femalenudity killerrobot nudity utopia teleportation postapocalyptic dystopia plasticsurgery escape fugitive robot domedcity dystopicfuture totalitarianism populationcontrol
682,The Man with the Golden Gun,golden bullet 007 engraved smashes secret service headquarters bullet came professional killer scaramanga yet miss target james bond begins mission try stop adventure action thriller rogermoore christopherlee brittekland guyhamilton londonengland england martialarts assassin exoticisland gold hitman secretmission villain bangkok thailand floatplane karate hongkong duel pistol secretservice aftercreditsstinger
10117,Action Jackson,vengence drives tough detroit cop stay trail power hungry auto magnate whos systematically eliminating competition action adventure comedy crime drama carlweathers craigtnelson vanity craigrbaxley showdown suspicionofmurder boxer suspension organizedcrime shootout carchase detroit drugaddict oneagainstmany megalomaniac maverickcop framedformurder barfight explodingboat actionhero
9392,The Descent,tragic accident six friends reunite caving expedition adventure soon goes horribly wrong collapse traps deep underground find pursued bloodthirsty creatures friendships deteriorate find desperate struggle survive creatures adventure horror shaunamacdonald nataliemendoza alexreid neilmarshall mutant expedition cave darkness rope climbing bestie appalachia friends femaleprotagonist survivalhorror
24977,Michael Jordan to the Max,documentary showcases basketball player michael jordans aweinspiring moves providing behindthescenes onthecourt action including footage jordan chicago bulls going headtohead utah jazz 1997 nba finals phil jackson bob costas interviewed among others awesome soundtrack includes songs earth wind fire fatboy slim freddie king documentary michaeljordan philjackson bobcostas jamesdstern donkempf sport
79316,Devil's Due,unexpected pregnancy takes terrifying turn newlyweds zach samantha mccall horror allisonmiller zachgilford samanderson mattbettinelliolpin tylergillett foundfootage
2074,Flirting with Disaster,adopted child new father mel colpin ben stiller decides cannot name son knows birth parents determines make crosscountry quest find accompanied wife nancy patricia arquette inept yet gorgeous adoption agent tina tea leoni departs epic road trip quickly devolves farce mistaken identities wrong turns overzealous lovestruck atf agents josh brolin richard jenkins comedy romance benstiller patriciaarquette taleoni davidorussell lsd lookingforbirthparents halfbrother independentfilm
1696,The Devil's Rejects,sequel house 1000 corpses firefly family ambushed isolated home sheriff wydell squad armed men guns blazing yet otis sister baby manage escape barrage bullets unharmed hiding backwater motel wanted siblings wait rendezvous errant father captain spaulding killing whoever happens stand way drama horror crime sidhaig billmoseley sherimoonzombie robzombie sadistic killing fire sheriff bountyhunter cocaine motel ax sadism psychopath roadtrip sequel murder rampage antisocialpersonalitydisorder serialkiller shootout torture corpse sadist extremeviolence brutality maniac violence stabbing killingspree heldatgunpoint cultfilm roadkill macabre misogynist roadmovie killerclown paintedface evilclown homicidalmaniac sadistichorror
308639,Dope,malcolm carefully surviving life tough neighborhood los angeles juggling college applications academic interviews sat chance invitation underground party leads adventure could allow go geek dope ultimately crime drama comedy shameikmoore kierseyclemons tonyrevolori rickfamuyiwa california hiphop harvarduniversity geek comingofage teenager drug highschoolstudent
22314,In Too Deep,fearless cop taking ruthless crimelord knew risks didnt know far would go drama action thriller crime omarepps llcoolj nialong michaelrymer
2662,House of 1000 Corpses,two teenage couples traveling across backwoods texas searching urban legends serial killers end prisoners bizarre sadistic backwater family serial killers horror sidhaig billmoseley sherimoonzombie robzombie upperclass halloween psychopath urbanlegend youth satanicritual
77156,Alien Zone,man affair married woman dropped wrong street going back hotel takes refuge rain old man invites turns mortician tells stories people wound establishment course four stories horror action thriller sciencefiction johnericson ivorfrancis judithnovgrod sharronmiller
12573,A Serious Man,serious man story ordinary mans search clarity universe jefferson airplane radio ftroop tv 1967 larry gopnik physics professor quiet midwestern university informed wife judith leaving fallen love one pompous acquaintances sy ableman comedy drama michaelstuhlbarg richardkind fredmelamed joelcoen ethancoen professor darkcomedy telephonecall aftercreditsstinger 1960s
44718,Get Low,movie spun equal parts folk tale fable reallife legend mysterious 1930s tennessee hermit famously threw rollicking funeral party still alive comedy drama mystery billmurray sissyspacek robertduvall aaronschneider independentfilm
11342,Warlock,warlock flees 17th 20th century witchhunter hot pursuit warlock julian sands taken captive boston massachusetts 1691 witchhunter giles redferne richard grant sentenced death activities including bewitching redfernes bridetobe execution demon appears propels warlock forward time 20th century los angeles california redferne follows portal warlock attempts assemble grand grimoire satanic book reveal true name god redferne warlock embark catandmouse chase grand grimoire kassandra lori singer waitress encounters giles hes attempting find warlock adventure comedy fantasy horror juliansands lorisinger richardegrant steveminer witch cemetery magic timetravel aging curse warlock witchhunter
241771,Beyond the Lights,noni jean hot new rising star seems pressure causes noni nearly fall apart meets kaz nicol promising young cop aspiring politician whos assigned detail kazs love give noni courage find voice break free become artist meant romance drama gugumbatharaw nateparker minniedriver ginaprincebythewood talent success musician womandirector
34653,A Single Man,adapted 1964 novel name film follows day life george falconer british college professor reeling recent sudden loss longtime partner traumatic event makes george challenge live seeks console close friend charley struggling questions life drama romance colinfirth juliannemoore nicholashoult tomford gay basedonnovel suicidal deathoflover teacherstudentrelationship grieving 1960s
11051,The Last Temptation of Christ,jesus humble judean carpenter beginning see son god drawn revolutionary action roman occupiers judas despite protestations love violence path salvation burden savior mankind torments jesus throughout life leading doubt put death cross jesus tempted visions ordinary life married mary magdalene drama willemdafoe harveykeitel barbarahershey martinscorsese christianity traitor jesuschrist roman crucifixion longing moralconflict cross blasphemy temptation marymagdalene
14578,Outside Providence,comingofage comedy tim dunphy leading gonowhere existence spending days smoking pot hanging best friend drugs delaney tims lazy days getting high jettisoned brush law convinces bluecollar dad send connecticut prep school one saving grace new school jane fellow student tim falls immediately romance comedy drama shawnhatosy amysmart alecbaldwin michaelcorrente suicide sex sexuality college police campus party love revenge prank independentfilm student teenager drug humiliation flashback accident
57825,Bride & Prejudice,bollywood update jane austens classic tale mrs bakshi eager find suitable husbands four unmarried daughters rich single gentlemen balraj darcy come visit bakshis high hopes though circumstance boorish opinions threaten get way romance drama comedy music romance aishwaryaraibachchan martinhenderson naveenandrews gurinderchadha indianlead bollywood moderndayadaptation prideprejudice womandirector
9555,Rabbit-Proof Fence,1931 three aboriginal girls escape plucked homes trained domestic staff set trek across outback adventure drama action history everlynsampi tiannasansbury lauramonaghan phillipnoyce childabuse sistersisterrelationship prosecution australia approvedschool basedontruestory independentfilm tracker survival outback colonialism australianaborigine australianoutback aboriginal aborigine perth
15581,Who's Your Caddy?,street smart rapper christopher cnote hawkins big boi applies membership allwhite carolina pines country club establishments proprietors hardly ready oblige comedy mickpartridge bigboi sherrishepherd donmichaelpaul sport
13006,Split Second,futuristic london rising sea levels mean large areas feet water hauer plays cop previously lost partner strange creature creature back thriller action horror sciencefiction crime rutgerhauer kimcattrall michaeljpollard tonymaylam flooding futuristic policedetective
